Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount
-1.0080139899868752,-0.06327880697218076,-1.2767452574636577,-0.40856835961869536,-0.9800900963985605,-0.8317684334922391,-1.7012244044891747,-0.36398515967412265,-0.7163591064880103,-1.7092298532280954,0.001403540197430362,0.014505072204826533,-0.7846863909557623
0.022480779001353847,0.5753942207554664,-1.2767452574636577,-0.40856835961869536,0.05007539427582662,0.568176958511702,-1.7012244044891747,-0.38814136828050627,0.07284453688009544,-1.7092298532280954,-0.016088576177813237,0.02403114598670155,-0.7846863909557623
1.0529755479895828,0.7759078457397277,-1.2767452574636577,-0.40856835961869536,0.05007539427582662,-0.8317684334922391,0.4161993190025909,-0.40351350103002315,-0.01607981730222633,1.3143563731987624,0.010149598384963383,0.02117332385205782,-0.7846863909557623
0.022480779001353847,1.1858468123742174,-1.2767452574636577,-0.40856835961869536,1.0802408849502136,0.568176958511702,-1.7012244044891747,-0.2662623157664798,0.7397771932475088,-1.4440029912608272,0.07012256881424318,0.07070890751759132,-0.7846863909557623
-1.0080139899868752,0.8293781457355307,-1.2767452574636577,-0.40856835961869536,-0.9800900963985605,-0.8317684334922391,0.4161993190025909,-0.25418421146328796,-0.4051238668498841,-1.9744567151953636,0.025142840992327723,0.03355721976830582,-0.7846863909557623
-1.0080139899868752,0.028808931909479984,-1.2767452574636577,-0.40856835961869536,0.05007539427582662,-0.8317684334922391,0.4161993190025909,-0.29371255281918845,-0.7608212835791712,-1.7092298532280954,0.08761468518939801,0.06689847800473302,-0.7846863909557623
0.022480779001353847,0.4045863179910956,-1.2767452574636577,-0.40856835961869536,0.05007539427582662,0.568176958511702,0.4161993190025909,-0.30030060971183853,0.5174663077917043,1.075652197428221,-0.006093081106296196,0.04308329355018084,-0.7846863909557623
-1.0080139899868752,-0.4865853486056213,-1.2767452574636577,-0.40856835961869536,-0.9800900963985605,0.568176958511702,-0.6425125427432918,-0.5352746388830248,-0.5496259423961569,1.1817429422151282,0.0026529770813256033,0.04403590092839542,-0.7846863909557623
-1.0080139899868752,0.3451748735513145,-1.2767452574636577,-0.40856835961869536,-0.9800900963985605,-0.8317684334922391,0.4161993190025909,-0.27394838214123823,-0.5162793095777863,-1.9744567151953636,-0.012340265525949958,0.05451458208848502,-0.7846863909557623
0.022480779001353847,0.18179340134191638,-1.2767452574636577,-0.40856835961869536,0.05007539427582662,0.568176958511702,-0.6425125427432918,-0.4111995674047816,-0.3717772340315134,-2.2396835771626318,0.030140588528086244,0.010694642691968227,-0.7846863909557623
0.022480779001353847,0.14688917773354498,-1.2767452574636577,-0.40856835961869536,-0.9800900963985605,-0.8317684334922391,-0.6425125427432918,-0.3837493303520729,-0.42735495539546453,-1.9744567151953636,0.07387087946601768,0.04403590092839542,-0.7846863909557623
-1.0080139899868752,-0.27864529306638736,-1.2767452574636577,-0.40856835961869536,-0.9800900963985605,-0.8317684334922391,-0.6425125427432918,-0.3705732165667727,-0.7830523721247516,0.5451984734936846,0.08636524830550277,0.08118758867768092,-0.7846863909557623
1.0529755479895828,0.3748805957712051,-1.2767452574636577,-0.40856835961869536,1.0802408849502136,0.568176958511702,0.4161993190025909,0.32117275716148586,-0.09388862721175788,-1.7092298532280954,0.008900161501068142,0.03165200501214742,-0.7846863909557623
-1.0080139899868752,-0.8579068763542533,-1.2767452574636577,-0.40856835961869536,-0.9800900963985605,-0.8317684334922391,-0.6425125427432918,-0.5352746388830248,-0.9275544476710245,0.1473581805427822,0.08136750076974424,0.05070415257562671,-0.7846863909557623
-1.0080139899868752,0.03326479024246357,-1.2767452574636577,-0.40856835961869536,-0.9800900963985605,0.568176958511702,-0.6425125427432918,-0.39912146310158975,-0.09388862721175788,1.2878336870020355,0.001403540197430362,0.05546718946669959,-0.7846863909557623
-1.0080139899868752,0.35260130410628715,-1.2767452574636577,-0.40856835961869536,-0.9800900963985605,-0.8317684334922391,-1.7012244044891747,-0.37386724501309776,-0.649665840851269,-1.7092298532280954,0.000154103313446343,0.020220716473843246,-0.7846863909557623
0.022480779001353847,0.5494017138130621,-1.2767452574636577,-0.40856835961869536,0.05007539427582662,1.968122350515643,-0.6425125427432918,-0.3530050648530392,0.33961759942706077,1.2613110008053088,0.07886862700186498,0.07832976654303718,-0.7846863909557623
-1.0080139899868752,0.08524980412727205,-1.2767452574636577,-0.40856835961869536,-0.9800900963985605,0.568176958511702,0.4161993190025909,-0.42766970963640677,-0.17169743712128943,-1.178776129293559,0.09386186960914054,0.03165200501214742,-0.7846863909557623
0.022480779001353847,0.31546915133142395,-1.2767452574636577,-0.40856835961869536,0.05007539427582662,-0.8317684334922391,-0.6425125427432918,-0.3508090458888225,-0.2161596142124503,-0.3830955433917542,0.09136299584126129,0.03736764928116413,-0.7846863909557623
-2.0385087589751043,-0.9024654596840892,-1.2767452574636577,-0.40856835961869536,-2.0102555870729475,-0.8317684334922391,-0.6425125427432918,-0.5352746388830248,-1.0387098903989267,1.2878336870020355,0.031390025411981486,0.04022547141580786,-0.7846863909557623
-1.0080139899868752,0.15208767912202584,-1.2767452574636577,-0.40856835961869536,-0.9800900963985605,-0.8317684334922391,-1.7012244044891747,-0.3573971027814726,-0.5829725752145276,-1.7092298532280954,0.08011806388576022,0.03546243452473498,-0.7846863909557623
0.022480779001353847,0.17436697078694374,-1.2767452574636577,-0.40856835961869536,0.05007539427582662,0.568176958511702,-0.6425125427432918,-0.40351350103002315,-0.17169743712128943,0.8899933940511332,0.07262144258212244,0.03355721976830582,-0.7846863909557623
-1.0080139899868752,-0.09669774446955764,-1.2767452574636577,-0.40856835961869536,-0.9800900963985605,-0.8317684334922391,-1.7012244044891747,-0.3354369131393056,-0.6830124736696396,-1.7092298532280954,0.07387087946601768,0.05451458208848502,-0.7846863909557623
-1.0080139899868752,-0.07070523752715341,-1.2767452574636577,-0.40856835961869536,-0.9800900963985605,-0.8317684334922391,-0.6425125427432918,-0.3464170079603891,-0.6941280179424298,-0.9135492673262907,-0.007342517990191437,0.025936360742859956,-0.7846863909557623
0.022480779001353847,-0.35290959861611376,0.5593470965102143,-0.6826853469974979,0.05007539427582662,0.568176958511702,-0.6425125427432918,-0.20257776580419565,0.906510357339362,1.367401745592216,1.124647298861688,-1.0848038422185147,-0.9122204867859366
0.022480779001353847,-0.5162910708255118,0.5593470965102143,-0.6826853469974979,0.05007539427582662,0.568176958511702,-0.6425125427432918,-0.5352746388830248,0.017266815516144333,0.014744749559148092,1.095910250531032,-1.1086190266730669,-0.9122204867859366
0.022480779001353847,-0.45687962638573076,0.5593470965102143,-0.6826853469974979,0.05007539427582662,0.568176958511702,-0.6425125427432918,-0.5352746388830248,0.017266815516144333,0.014744749559148092,1.095910250531032,-1.1086190266730669,-0.9122204867859366
-1.0080139899868752,-0.704922406921817,0.5593470965102143,-0.6826853469974979,-0.9800900963985605,-0.8317684334922391,-0.6425125427432918,-0.2366160597495544,-0.6607813851240592,-0.3830955433917542,0.9822114940923038,-0.9895431044000352,-0.9122204867859366
0.022480779001353847,-0.5608496541553477,0.5593470965102143,-0.6826853469974979,0.05007539427582662,0.568176958511702,0.4161993190025909,-0.27285037265912987,-0.1050041714845481,1.1817429422151282,1.0771686972718932,-1.0305052216619084,-0.9122204867859366
0.022480779001353847,-0.7093782652548005,0.5593470965102143,-0.6826853469974979,-0.9800900963985605,-0.8317684334922391,-0.6425125427432918,-0.21685188907160416,-0.3050839683947721,0.41258504251005046,1.0084496686550803,-1.1190977078328856,-0.9122204867859366
-1.0080139899868752,-0.8579068763542533,0.5593470965102143,-0.6826853469974979,-0.9800900963985605,-0.8317684334922391,-0.6425125427432918,-0.3508090458888225,-0.6385502965784787,1.2347883146085818,1.0809170079237564,-1.004784822450927,-0.9122204867859366
3.1139650859660413,-0.5237175013804846,0.5593470965102143,-0.6826853469974979,3.1405718662989877,1.968122350515643,0.4161993190025909,0.5363826156547219,0.4730041307005434,0.41258504251005046,1.0509305227091166,-1.1276711742365462,-0.9122204867859366
-1.0080139899868752,-0.9321711819039797,0.5593470965102143,-0.6826853469974979,-0.9800900963985605,-0.8317684334922391,-0.6425125427432918,-0.4144935958511066,-0.5940881194873179,1.3408790593954891,1.0796675710397725,-1.1514863586910984,-0.9122204867859366
-1.0080139899868752,-0.8356275846893354,0.5593470965102143,-0.6826853469974979,-0.9800900963985605,-0.8317684334922391,-0.6425125427432918,-0.3804553019057479,-0.7830523721247516,1.2878336870020355,0.9772137465565452,-0.9866852822656623,-0.9122204867859366
-1.0080139899868752,-0.8133482930244175,0.5593470965102143,-0.6826853469974979,-0.9800900963985605,-0.8317684334922391,-0.6425125427432918,-0.40351350103002315,-0.5496259423961569,1.2613110008053088,1.057177707128859,-1.0733725536802106,-0.9122204867859366
0.022480779001353847,-0.2712188625114147,0.5593470965102143,-0.6826853469974979,0.05007539427582662,-0.8317684334922391,4.651046765986122,0.6319094405981481,-0.11611971575733833,0.2799716115264163,1.0384361538697204,-1.1343394258837776,-0.9122204867859366
0.022480779001353847,-0.40489461250092224,0.5593470965102143,-0.6826853469974979,0.05007539427582662,-0.8317684334922391,-0.6425125427432918,-0.5352746388830248,-0.42735495539546453,-0.3830955433917542,1.0784181341558772,-1.081946020083871,-0.9122204867859366
0.022480779001353847,-0.48361477638363226,0.5593470965102143,-0.6826853469974979,0.05007539427582662,-0.8317684334922391,-0.6425125427432918,-0.24430212612431285,-0.14946634857570898,0.7573799630674991,0.972215999020698,-1.0133582888545873,-0.9122204867859366
0.022480779001353847,-0.5608496541553477,0.5593470965102143,-0.6826853469974979,0.05007539427582662,0.568176958511702,0.4161993190025909,-0.35410307433514754,-0.11611971575733833,1.1817429422151282,1.0121979793069438,-0.9990691781819103,-0.9122204867859366
